1.9228,-1.076,11.992,-5.4208,0.39151,9.5678,0.89764,12.643,-11.674,-7.2355,0.8797,-3.9854,4.4949,-0.62386,-0.17787,-0.74114,-9.9868,-9.755,-0.61766,3.9954,-21.627,3.6146,-0.29787,-3.6547,-8.8481,1.5438,16.163,6.4355,-8.1633,0.63809,-7.6718,-12.024,1.102,-2.2921,-7.4589,7.4439,8.6966,-5.2438,-2.9536,4.1773,-6.6049,-2.7606,10.046,6.8287,3.6988,3.8135,-9.9435,6.2035,6.8126,-0.23267
-1.15,7.5205,-9.8522,11.991,5.8138,5.8429,-13.42,0.026497,4.7482,-0.43342,-3.5134,-3.6996,-15.838,0.75671,15.756,7.9856,-11.195,-10.884,-4.5883,1.8898,-26.595,9.2677,-7.2245,11.985,-12.745,12.252,-6.8957,1.9445,-10.01,-7.3378,-16.766,-2.693,-12.411,4.691,-12.391,10.229,12.498,4.2536,6.2839,-1.2012,0.12988,4.0641,-2.7747,1.5197,-1.4209,-7.5504,-4.2544,-7.4768,3.6929,-1.6937
9.5116,-0.45617,1.737,2.4132,7.242,-1.7974,3.4555,8.235,6.5423,-2.8343,10.739,-3.6514,-4.011,-8.3071,-5.4578,0.33189,-3.6383,4.2518,-13.28,-9.5756,-8.4064,-4.7344,6.6033,-2.7919,5.8002,-5.8064,0.73898,1.0017,-5.7634,4.756,4.4965,-5.4614,-6.6527,-2.4004,3.597,5.6413,3.1014,10.768,0.96693,-9.2152,-15.059,1.1846,7.9127,3.519,1.4354,6.3002,8.3934,0.44177,0.21087,-3.2866
-7.9287,5.5044,-2.2583,-3.7207,-3.8445,2.1922,-5.7907,0.052092,-11.014,5.2128,-8.1681,2.8724,7.3376,-5.4674,1.8154,-0.94131,11.246,-5.1059,13.347,5.8654,7.6648,0.85764,-8.5301,-3.6774,9.8774,-0.97348,-11.337,-1.7878,3.2,-0.82912,1.3503,10.039,3.9022,1.6735,3.1102,-4.8743,1.4247,0.46469,0.63152,10.347,10.956,12.575,-8.0991,-6.2994,-0.81497,-17.961,3.8305,3.6668,3.5714,-0.022497
-1.9644,6.0483,-1.6313,-9.4462,2.1861,-2.9091,8.6868,-26.145,13.53,8.0422,-8.2461,-16.463,-3.9662,-3.9885,-5.3806,0.58954,-1.9054,8.8016,-0.45131,2.2589,1.3253,-7.987,-5.0012,6.4841,14.12,2.7918,10.099,-3.1098,8.7451,1.7554,-1.9644,-2.1254,11.124,-18.996,23.206,-9.613,-6.3037,7.0656,-2.4467,5.8513,-5.1935,-0.6481,-1.6118,7.2713,-1.5695,-14.169,9.6274,-3.5961,-0.046197,-2.3872
-1.2418,-10.187,10.715,2.0933,0.13828,12.772,-7.0294,0.53102,-2.5734,2.089,-2.7436,5.5826,-10.718,-4.0287,4.7324,-7.5182,3.2506,15.317,7.3881,-4.2706,-3.0904,-3.1818,-4.2179,11.949,-0.2782,-12.166,-17.763,-0.89273,-6.0623,10.004,3.9711,14.792,4.124,-10.466,1.8517,6.8123,4.4453,1.5973,-2.7501,-1.3237,-7.1435,-4.8526,7.7429,6.1199,-4.5669,3.9998,9.0134,0.58549,2.8295,3.931
2.7621,-2.7912,2.0087,-5.1443,1.221,-3.7368,8.5398,6.6446,-8.482,13.853,12.224,-6.0681,-10.055,5.4079,-6.7399,6.3653,-8.1233,-12.927,-5.0514,6.4385,-11.401,1.9309,-7.197,13.507,-3.0628,13.072,-3.8852,-1.6782,-1.3693,-1.4046,-1.9205,-9.8639,5.253,6.0672,-12.455,-1.0746,-1.7329,-1.6985,-10.624,-1.9065,-3.0328,-9.9164,-0.15684,1.9013,-2.1113,-3.3807,2.9512,-10.561,-0.50866,-0.014886
-1.5865,-12.081,6.4681,6.3504,3.7132,-8.963,3.3163,-0.69394,-2.2055,1.5104,6.5635,-4.8111,1.2791,0.14582,-2.9893,12.068,6.5472,2.4106,3.0755,-7.0211,1.0565,6.5721,0.10851,-1.6071,-6.6003,-6.7992,-4.6075,7.8014,-11.018,5.3776,6.8721,-6.4351,7.8633,-16.078,8.7718,-4.4065,0.73912,1.7767,8.5215,4.0708,-9.7845,8.972,1.8893,-13.615,-5.0552,2.9699,10.293,-1.6244,-1.8893,7.1044
2.5998,-4.426,10.865,1.4537,-8.8958,-4.2193,4.8551,7.7334,-9.5746,2.8425,4.7509,2.79,2.491,4.4253,-13.165,-3.1436,-0.0871,0.8811,-0.48239,-11.44,-12.606,3.2717,9.7227,-6.8104,-12.935,1.1993,-4.3237,3.4121,-1.8243,4.1368,13.286,-2.6978,-2.8597,-5.3082,-7.6308,5.9108,9.8893,-5.2579,4.1657,4.0747,6.336,-0.95045,2.2767,-9.1644,-0.83068,27.542,-3.5538,-9.162,-1.9965,-0.50562
-5.3445,7.1161,-1.4764,-6.7785,4.0165,2.4556,2.7782,-9.9924,-8.8906,-4.1875,1.5727,-3.2101,0.43261,0.80931,2.571,-1.4387,-6.7406,-8.6189,6.7354,-1.268,-3.6166,-2.1719,2.3258,8.2166,1.6484,-2.6348,9.2013,1.6271,9.0431,0.30862,4.9483,-3.1558,-0.12289,-5.8396,6.5279,-5.5116,-2.9014,2.6484,-4.4554,-6.3144,-8.8799,6.407,-0.97812,-0.029194,6.4971,-0.15798,-4.6949,9.9017,-9.4363,0.27964
5.6117,9.3182,-11.455,-17.239,-0.69802,1.3796,11.863,-2.0549,-3.6868,1.8988,-17.821,9.3772,10.608,14.822,1.0113,-7.7332,-0.33673,-1.9004,10.052,7.2097,-0.66121,-4.1272,2.0853,-11.788,-10.253,9.1785,-3.0268,-7.3967,16.376,-12.736,-6.3627,-0.56333,-3.9563,-0.76151,1.158,-2.0666,0.8463,-3.9402,-8.2739,5.2322,-2.2793,9.5137,6.6035,10.886,4.1426,4.9854,-5.9368,3.0771,11.884,-10.344
-6.4304,-2.4488,-8.6649,-4.2005,-1.1163,9.0279,-7.2766,8.3532,2.2663,2.8833,-3.1283,-4.3738,-0.56649,6.5983,-1.7277,6.059,2.211,-5.199,-5.4622,-7.9249,-8.1628,6.4253,1.0239,0.22736,-10.99,-0.16887,-0.89796,-2.7357,7.8793,-0.10119,-11.333,2.3738,5.2283,-14.456,4.3254,3.317,1.3243,2.5488,-5.6903,9.0252,6.5922,7.863,-1.0481,-12.707,-2.7686,-4.8579,4.5761,-1.1775,6.3388,-1.1885
1.2219,4.9017,-1.1296,0.7788,10.912,2.2985,-3.4768,-3.4427,-1.486,4.8777,1.325,2.0445,-1.1304,-7.8111,9.3115,2.5763,-9.5383,-2.2559,8.3654,2.8006,-8.2058,-8.061,-0.22412,8.1401,9.0325,-6.4429,-16.092,6.04,0.52787,1.3778,-7.5954,-0.14162,0.32749,-4.2513,6.3701,-8.463,-1.0261,-0.94631,-1.1621,-14.944,-5.9864,-3.8086,-7.8162,9.703,2.9327,-4.0988,10.898,6.1728,-1.6454,4.6206
-3.0392,1.3168,-5.8977,-0.21004,1.012,1.0203,-2.356,1.6481,-2.4402,-0.87099,-13.679,4.6457,-6.215,5.9119,4.5564,0.12993,8.2543,4.4926,9.0161,-2.4901,18.279,-6.9406,-1.2244,-6.04,6.9561,-1.3025,-0.14957,-11.432,9.6238,-10.683,-5.2703,1.3705,1.2488,-4.5137,11.19,-11.698,4.2997,5.9099,3.2766,12.402,3.2599,7.6482,0.13894,-4.3343,6.4296,-2.8736,4.6718,-3.8352,3.7393,5.016
15.766,-9.0148,2.9944,0.80021,8.6682,-8.3601,6.2495,-21.374,5.3611,-8.9447,-0.94214,10.515,-1.7389,-5.2436,7.6042,-12.845,-0.95196,5.2569,3.0929,-2.2698,7.5956,-0.83231,4.5191,2.6866,10.774,0.48811,-3.2034,-1.5095,7.9372,-4.4141,-1.8693,-4.3617,18.626,6.354,11.18,-15.653,-3.8396,10.323,-3.7182,1.1154,-12.195,-15,1.9457,3.8035,3.3128,-13.297,25.106,8.0146,-5.2606,4.2318
-1.2334,-4.4794,-1.244,-6.3249,-2.5421,3.755,2.5492,0.5156,9.4767,-2.454,-0.24801,-5.8007,-5.475,4.8743,5.6989,3.6662,3.0978,-1.6848,-6.1763,-7.3606,-11.202,4.3379,-5.5226,6.46,6.2618,12.926,6.8859,-2.8769,1.7528,2.4068,0.88233,-8.6313,0.17685,4.0694,-6.0751,4.9889,-5.2533,13.843,-1.8281,1.9008,-5.6325,-10.197,0.26175,-5.2279,0.045271,-4.3428,5.4465,1.5282,-8.3667,1.6854
-3.0911,-0.33151,-8.186,7.1338,-8.4948,13.351,0.51592,-2.8581,-14.791,1.0226,2.3244,9.3082,-0.54889,0.03209,0.38156,-13.946,7.0916,-11.245,7.0317,-3.27,-9.2208,-2.1291,-2.3495,5.9502,1.9821,8.8844,-6.2418,2.1347,-0.7632,-0.61614,0.78268,1.4442,0.18496,-7.3665,4.8144,5.2502,10.824,6.5728,6.7196,4.1074,-14.717,-7.4407,12.996,0.45363,2.3879,5.5825,10.23,3.3314,-7.1249,5.585
-1.5042,6.2984,-9.3331,7.9484,8.4248,5.2958,-8.895,2.1433,6.0671,-4.1954,-5.4513,9.2084,8.0359,-3.9188,14.838,7.7826,-9.4231,-10.979,-3.8202,-10.616,-13.55,-0.5372,-1.2191,0.16203,-4.1702,4.7877,-6.3831,-0.71787,0.059549,-4.4231,-2.8437,0.95822,-9.6958,2.5704,-1.7874,7.4433,5.6127,6.602,3.586,-6.5693,-10.126,4.2557,0.82676,10.183,-2.3581,-5.4445,5.0082,24.335,1.3801,1.8293
13.734,6.2364,-12.775,2.2592,-3.923,-2.158,9.0846,-1.3259,-18.083,1.515,-2.1355,-0.25291,-3.8807,2.1572,-13.04,-1.7408,-3.4581,4.9822,4.0677,2.4808,-7.4229,-6.1301,-9.5246,-0.965,0.7469,9.8468,-12.782,-7.0467,3.6099,3.5028,7.4023,9.9257,3.6834,6.8106,5.4944,-0.89895,-4.7009,7.1766,6.4928,12.58,-4.7037,-0.26771,5.7662,3.2772,6.787,7.6634,7.7424,5.9764,-0.55715,-0.69067
-10.622,-3.0022,-1.4288,-8.4048,-8.3142,8.7998,-8.4535,3.9355,4.8215,4.5608,3.0137,-5.4929,-4.0079,-2.326,0.83322,4.0284,-6.6465,5.4801,-2.7862,-4.9561,-7.1925,5.7899,2.1236,9.4802,-2.6272,6.8464,7.1748,3.2787,-5.3322,-1.4341,-2.7981,2.7199,-13.282,-11.91,-9.2238,2.5847,-4.3341,0.40089,-4.4312,-4.4454,6.3539,-1.7401,-5.253,-11.408,0.24504,-0.35444,-11.756,-5.8369,-4.533,-13.869
-3.7527,6.5331,16.373,1.3304,-0.73952,-6.145,-14.754,-4.8667,6.9361,-4.0326,6.5015,3.4674,7.2307,-4.3057,1.3351,4.4795,-4.5106,7.1068,3.3261,12.862,9.1902,5.9281,0.76492,0.34786,-2.2367,-8.7926,-1.8937,-1.4165,-9.643,-3.6084,10.014,7.8871,-8.274,0.79513,-2.5116,-4.3011,-4.4347,1.0479,-3.8098,-6.0292,-8.4751,6.1335,-1.056,9.8082,-5.9625,-2.8086,-3.6592,10.102,0.41237,-2.638
-2.643,-1.6974,3.2742,-4.69,11.016,-11.694,2.2939,-8.3147,4.4915,-0.4566,-12.413,11.356,-6.7356,0.69447,-15.002,0.70507,4.1408,2.7516,-5.1113,7.9901,11.254,-1.0786,-2.9936,13.91,3.1878,-8.0491,-7.1591,-10.245,0.97389,-4.0816,-0.11904,1.1244,11.586,-6.7085,3.3909,-6.5611,0.83266,-3.5266,-9.821,-2.0618,0.6165,0.83205,4.4671,-3.582,-2.9351,-7.0759,-2.7974,-4.5342,-0.17636,-1.1053
-3.0449,-5.8073,-2.2365,3.9699,-3.5461,-1.7397,8.9871,11.107,-2.4087,-0.29009,-3.646,0.51677,4.6476,0.20494,-0.99954,-2.5482,18.061,4.9956,-3.4359,-0.92315,15.398,2.2769,4.1551,-1.611,8.1997,-14.302,9.5451,-5.4754,13.421,-3.7698,-0.95862,-10.003,-0.60671,-6.8713,2.3618,-3.7951,0.57183,3.2011,-1.4554,-3.0099,5.7462,3.4218,0.15188,-9.1524,0.62556,9.4175,-5.3395,-12.045,-0.92127,3.9503
