-15.801,-2.2267,-0.96721,-0.227,-8.8833,5.0265,5.7899,-9.579,-0.97707,3.0316,-17.325,4.1282,3.8506,7.4175,5.2206,13.821,0.28645,-1.4389,9.4094,1.8037,14.639,3.4817,1.5002,-6.0218,10.097,2.7328,-2.0743,6.2903,1.7266,8.5247,-8.3143,5.5513,9.1074,-2.9657,7.8427,-1.3673,1.1254,-6.5662,-1.0628,8.9765,0.895,12.248,7.9032,-3.8956,0.81393,2.015,-1.5496,-4.0558,0.5097,2.0704
1.0032,-1.7145,-5.6126,-0.27576,-6.4769,4.4145,-3.7581,-0.28239,-11.926,4.2481,-3.7113,0.52839,13.546,0.52189,-0.31381,-1.5712,-0.58338,1.6181,5.4283,-14.238,-9.3973,-1.7407,8.7213,-10.487,-1.2771,4.9685,-3.3552,-7.098,13.438,-6.783,1.6804,6.7746,-10.417,-9.4441,17.51,4.2831,3.4331,5.2759,-0.91987,6.2295,-7.1302,-2.116,1.3668,-9.0622,7.4141,24.13,-1.056,4.7446,-2.3496,-3.7087
3.1919,-6.0496,1.7586,-5.7969,4.8733,12.276,-4.0258,-10.162,6.4726,-7.4729,-11.094,-1.8031,4.3817,2.8108,4.4996,-7.5708,-4.1113,-11.62,7.6655,-4.372,-1.6075,6.2361,-10.8,10.716,7.1181,-0.67443,-5.1412,-3.1484,0.88557,-0.29193,-3.2404,1.0582,12.705,-7.0801,6.1415,-5.1528,-2.7907,3.5314,-10.789,10.405,-7.8121,7.7419,10.994,12.131,-3.7338,-11.085,9.5814,5.7136,-3.0125,2.7524
0.12922,6.6474,8.725,2.7883,4.2135,5.1016,-7.7346,-12.557,7.0897,3.3227,-10.148,-3.6148,1.4983,-3.4419,3.3357,7.2024,-7.7534,-6.5069,3.5586,5.1429,-15.057,3.7804,1.9415,-1.1288,-6.0444,-2.5291,6.7077,5.5309,-10.581,-3.8633,8.0421,1.2121,-3.2714,-16.029,5.4903,-1.2203,-3.9574,-0.52477,-2.3976,2.6664,1.4922,14.158,-0.11034,8.5998,-7.1591,2.1984,2.1984,-5.1303,0.81173,-4.0413
-10.305,5.5463,5.2951,-0.70081,-9.5854,1.4888,-3.8407,1.5779,-0.81066,6.3175,-8.1606,-5.7219,4.6883,10.899,-9.574,12.64,19.11,-15.495,8.0837,-1.7417,14.527,8.9028,13.142,-11.71,-17.349,7.2751,-9.1793,-4.445,3.423,-8.658,-4.4651,12.37,-6.4818,-7.1116,14.279,5.0363,8.3517,-13.966,5.8531,7.9778,13.68,13.573,-9.2674,-18.085,-0.4627,26.919,-0.54708,5.9177,-2.4479,-3.9575
7.7335,-2.0662,4.7029,1.9067,-9.2318,-2.9794,2.3468,1.843,-13.865,6.2692,9.716,6.668,5.8113,-5.5244,-17.154,1.2638,2.2143,10.284,-3.5399,-0.096783,10.166,-2.4031,4.7779,-9.0536,0.52548,-3.0978,-8.6515,-0.79939,-5.8253,-2.4231,9.2545,-3.0997,-5.7388,7.4073,-12.275,8.2652,2.1223,-6.2352,11.057,6.0769,-1.685,-9.5293,-1.2954,-5.4617,-1.3877,-1.7253,-0.425,-6.3106,9.0607,4.5335
5.0565,0.71994,-5.8273,8.7494,-1.1648,-6.7832,4.2073,14.263,-13.454,-0.34802,7.7104,0.62376,-4.3375,7.0008,-6.3839,-0.86886,-3.5809,-3.6528,-6.0555,-4.8701,-3.8978,-4.2506,-2.4297,4.7036,2.7742,-15.764,0.38669,5.4432,1.2024,4.6117,-1.6928,-9.0596,6.7084,6.2749,-6.5346,6.4402,-6.679,2.7529,3.996,-3.7965,6.2692,-2.886,2.521,0.54843,-3.1916,-8.9895,-7.9441,0.64849,2.9108,6.3598
-1.6905,-2.1946,9.4367,-1.1081,0.57842,5.0392,-6.7404,-10.937,-3.8375,-1.5051,0.68459,11.284,-1.2976,3.69,-5.781,5.5829,2.7869,-2.7475,13.671,1.362,1.8272,0.19523,-7.4015,-1.6347,1.4926,7.6799,1.781,1.1967,-11.274,7.6346,2.5141,-0.35094,7.5412,-8.1936,3.3756,-10.53,0.10293,-8.7807,20.955,-6.8832,0.23876,3.0478,7.6324,2.2286,-2.1788,9.5608,2.7124,0.52136,14.972,10.818
2.6238,-1.1219,10.267,-5.6312,-6.2301,1.5281,-9.4311,3.0264,6.9554,-4.2196,3.2295,14.202,11.961,-7.7364,-1.3719,1.0698,14.011,8.2549,10.757,3.4647,17.346,-0.18934,15.905,-15.433,13.155,1.8496,5.2364,-5.4087,-7.9356,0.11945,-7.2283,-4.0331,-7.587,-1.4561,-4.7061,-11.033,2.6678,3.3319,-11.381,5.9864,-10.592,2.5915,-12.424,-9.7298,0.51207,9.8092,0.47058,3.1,4.5849,-2.4188
-5.7875,-1.4042,-4.0275,1.9854,4.8503,7.0227,1.7348,3.5321,3.9981,1.5069,6.555,-2.1654,-5.8082,1.4281,13.331,-4.8647,-1.1208,-3.5501,0.054558,-8.6048,-7.8594,-2.2268,2.99,7.8889,-15.892,10.629,-3.419,1.9022,4.9988,3.6169,-6.5082,1.6306,0.33357,3.8459,-6.7508,14.877,4.2041,9.0916,-9.7414,-9.3853,-9.8645,-4.069,-6.997,-5.0548,-2.4957,9.7633,-1.9072,12.59,-11.582,-7.041
3.1994,5.8526,-10.032,-3.2188,0.67205,-6.5499,-7.2771,-5.3781,-3.111,7.6976,8.7916,-5.9384,2.306,6.4707,-4.3583,-3.2929,-1.8997,-5.233,-0.23604,1.4093,-8.1168,-0.13477,-1.4307,3.7602,9.3227,7.3489,-3.5775,3.3025,9.482,9.8717,-0.87411,4.0139,3.6417,-1.8477,18.491,6.5515,2.9613,-0.43554,-3.0299,6.0361,-9.2069,-3.0527,-9.7161,-6.1914,-9.2988,-2.1965,-4.5743,11.845,-9.1519,-3.0082
12.175,-12.326,6.6307,-9.2203,8.8801,-4.5293,0.61647,1.0901,10.486,-2.3432,-1.3228,-2.234,-5.1384,1.5723,-6.3241,-9.7021,7.0397,5.8064,-1.5865,-9.604,0.57801,-0.24921,5.4037,-0.7666,-7.6397,2.454,-8.8393,-4.5766,-6.8866,-3.5388,2.1812,-0.61016,3.0815,-12.012,2.2629,9.5444,0.43299,7.8624,-5.0975,9.1691,-5.5881,4.7622,9.8342,0.53014,-9.6522,-6.1383,8.3866,-9.5481,3.9213,-4.7317
1.6591,4.488,0.93978,5.1374,-9.4585,-1.4149,4.947,13.557,-13.399,1.5961,11.993,11.289,2.8267,0.63643,-4.226,-3.8881,1.4374,-11.075,-9.9387,-5.1221,-6.0051,-2.0582,9.9797,2.0594,-6.0622,-9.58,5.7132,7.1743,2.1476,12.535,-4.5514,-6.774,8.8023,-1.442,-4.5031,6.0854,1.5975,4.7063,-0.96664,-8.6569,-5.9991,0.94386,2.646,-7.2351,-4.2608,5.93,2.4707,7.692,1.7307,-0.68632
2.0725,-3.3984,-3.1372,-6.6113,2.5989,-6.8938,13.895,5.6514,1.8059,0.67142,4.239,-7.8834,-0.81346,-0.77697,16.308,-7.2236,13.67,12.964,1.4247,-2.2113,12.908,-4.2591,-1.4403,6.3876,13.179,-4.8758,-1.2325,-0.55268,-0.26002,2.9221,-4.3817,-7.8751,8.6393,-11.183,4.2616,-5.8246,-6.619,3.3548,-1.9948,-2.5567,-7.7467,-5.7754,-16.348,5.1347,3.4719,-12.457,9.6208,1.7509,-13.764,-6.6828
-2.8461,10.042,-13.823,4.9185,1.7653,15.556,-10.337,11.381,-9.1642,-11.935,1.6171,15.994,0.62572,1.0331,7.4209,1.1867,1.4868,-6.4467,5.0741,-9.9794,-2.2269,-7.654,-7.5825,-2.9095,-11.827,-1.5885,3.9054,1.7424,12.576,3.1992,-16.209,4.4604,-12.694,-0.99959,-1.1431,-2.8612,3.1841,5.8854,0.74926,-13.852,2.8492,1.1508,3.9066,-0.32193,7.7691,-6.6134,5.0745,4.3094,10.877,10.387
-0.44359,11.547,-6.523,-11.422,-1.3477,6.8957,-2.7281,7.9894,-11.056,6.0831,-4.5349,9.3686,2.7958,5.148,3.2943,0.17266,-5.6521,-3.7087,0.51661,8.1208,-1.5744,2.8681,-21.648,-1.0114,-0.17883,5.0957,-8.0459,-0.51925,10.901,6.7007,-9.9488,7.4849,-4.6049,9.3438,-4.9238,11.076,-5.2024,-0.9689,0.32642,0.15186,-7.0259,4.6152,-1.4952,5.7673,-2.6303,-4.2887,-5.9095,0.11451,4.377,-0.41587
1.6535,2.1621,-5.3103,-12.349,-3.1,7.65,8.2275,9.1524,2.5902,2.0758,5.021,-3.8345,-3.9245,2.4885,-0.097907,-0.65147,-12.662,-1.361,-3.2359,-4.9949,-13.652,-6.3457,-9.5365,5.9027,1.5308,5.4894,14.873,1.5145,-0.2635,3.5517,-1.7539,-1.0262,5.1656,-1.3753,-2.5407,14.209,-2.0309,-3.4083,-5.8275,-0.67307,0.81926,-2.8798,7.1678,7.138,1.4129,-18.82,-2.441,-2.9685,1.4821,-1.6737
-14.929,0.067705,11.384,-2.6703,-4.5869,12.719,-19.191,0.12088,10.007,-1.3314,5.4073,12.334,-3.6951,-3.6257,5.305,10.859,2.849,-6.2731,-1.8472,2.3233,-6.0794,4.587,-3.4409,-5.254,-1.8906,3.314,7.6715,4.8282,-13.017,6.677,-14.387,16.077,1.8851,-6.721,1.3344,8.6967,15.854,-7.6523,4.551,3.9118,-2.7998,-9.6397,-2.2411,-2.0819,2.1557,7.6667,-4.6084,4.3647,6.7905,-9.7726
-1.8091,-3.0493,7.3255,-5.4714,4.2552,-5.1295,3.7324,-0.62672,6.9215,-1.5663,-13.179,-11.478,1.6251,1.3933,-2.8474,3.9621,3.7668,1.9699,-6.2497,-6.3856,12.192,1.8462,-0.11818,-3.208,-4.6491,-1.986,3.8078,-5.55,-1.3502,-1.7955,0.16847,4.4362,-1.2701,-8.3872,2.2013,-4.1953,-3.3004,1.0184,1.0311,11.012,11.473,11.54,-2.4302,-9.3653,6.1378,-5.1784,4.8013,-0.4589,-5.7632,0.32062
-4.0406,-2.6767,-0.25204,-8.0083,-0.89663,8.8157,5.7889,-7.964,5.9693,7.8405,-5.7707,6.0284,2.2649,-5.1815,1.6816,-1.8361,-0.33754,-2.2326,-4.3237,1.7451,-7.3857,8.8575,-4.5901,2.7396,3.8715,6.7775,11.588,-3.7019,-14.05,2.9483,-8.2172,9.088,4.4703,-3.3314,1.4385,10.109,5.1979,1.4063,-5.0507,13.248,-5.1552,-5.1226,10.397,-3.4895,6.2985,10.144,-4.921,-16.254,-0.25861,-9.9699
