0.97621,-8.0891,1.881,11.465,-3.289,0.90873,2.2052,13.318,4.7729,7.9572,16.684,3.8314,-0.68458,-11.185,3.5443,3.514,-2.4179,5.8031,-6.207,-4.3728,5.9433,-3.9791,5.4187,0.87911,12.745,7.9897,5.3473,-3.2584,2.0834,-4.0827,9.4792,-8.7111,2.5835,10.799,-5.2028,3.5006,6.2383,0.39522,4.2626,-15.264,-8.2681,-25.845,0.34125,-2.0854,-2.7413,8.2961,7.4092,1.2482,6.3696,12.496
-7.7889,13.041,-0.82558,0.10399,-0.1125,-5.1436,2.8202,0.4994,-0.42485,8.1109,3.7467,-4.0931,-5.4836,-2.9065,4.7925,-5.2232,-6.1455,2.9568,-6.8562,3.6967,4.9434,0.95658,8.4523,13.761,-18.185,-1.0389,-4.2663,3.3643,2.485,5.5913,0.087396,-3.2562,-1.1909,0.83503,-5.872,3.2906,-5.8342,4.0215,-9.3163,-11.832,7.7287,3.8146,-17.908,4.0898,-0.92199,-6.4221,5.8032,1.1332,-12.375,0.39988
-1.8201,-10.411,3.8851,1.4211,-7.9728,-2.1724,-8.4964,2.8434,-0.90288,-9.6832,15.326,3.9945,9.2553,-6.6527,-1.3962,-11.554,6.1057,2.2975,2.1751,-0.4939,0.5414,4.3022,-4.3081,-5.1671,9.298,-13.555,14.936,-2.8491,0.64404,-1.0741,-9.8167,-4.4097,-5.5665,7.6806,8.4717,-5.0521,-2.5988,2.1569,1.1125,-5.0489,-6.736,-12.032,-3.1608,-3.7977,2.5009,1.0249,-2.3373,-0.92318,-2.4226,10.013
1.6323,6.3149,-8.915,4.8973,-4.7659,3.4808,1.1435,4.9532,-7.1155,-6.2061,7.1201,1.0577,0.36716,0.91652,4.6686,-7.5351,-6.6317,5.6461,5.4134,3.0228,1.904,-13.484,4.6587,-4.3066,-10.486,2.6941,2.0968,-7.6186,10.618,-4.6663,-3.9299,-4.2431,-8.7799,10.566,-4.4754,-5.6002,11.615,2.1152,-3.8242,-8.9226,-12.665,1.9131,7.7259,5.5688,2.0244,7.8834,-13.185,10.957,-6.1017,-0.97811
-4.8211,-1.2817,1.4098,9.4565,-0.74639,4.0845,-1.9434,0.30623,-7.7606,4.7962,-4.1671,4.6484,3.1363,-3.9049,14.155,-5.6984,6.6824,2.5539,-6.4419,-2.615,1.0861,1.0724,8.3007,2.2758,1.3301,-11.158,-8.8771,8.7085,-5.3772,5.5111,2.9077,1.8888,8.6902,-4.4358,5.07,-3.0004,3.106,5.6905,11.319,-10.506,5.1341,-0.25104,-6.5129,-3.3445,-7.8645,4.4677,17.154,6.4056,-1.5998,4.3353
-11.282,-3.2482,4.2211,-6.081,-10.189,11.039,6.4878,-6.7488,-0.16023,-1.3136,-8.1324,6.3076,-1.35,4.8401,-8.9668,1.4734,6.3558,-8.2757,0.51296,-1.8062,-9.5935,9.7013,-3.6143,1.3385,-0.69915,12.666,0.59693,-5.0921,-7.1308,1.0339,8.2335,12.57,-1.4277,-11.567,3.5387,2.5488,10.791,-8.4496,5.2523,8.608,-6.5497,1.0361,8.7606,2.0364,0.93016,19.677,2.4177,-1.7558,3.2339,6.2415
7.058,-4.8452,1.2323,6.4966,2.6516,3.5015,-5.2942,-0.76705,0.2815,-5.8368,-10.719,7.4489,-6.7731,-2.5448,-3.2816,-10.237,-7.6932,1.3874,16.235,-2.6463,-5.8533,-8.2447,1.7939,-7.5344,-3.945,-0.46186,-8.0749,-0.34197,-3.7941,-6.4844,4.0588,12.721,-9.3635,11.441,-7.6976,5.2601,-1.6935,-2.3973,3.2926,3.0118,3.1253,2.7431,1.0258,9.3949,8.5174,17.071,1.0125,-9.3329,-0.60804,6.3816
1.5977,4.5721,2.6015,1.9344,-9.2101,-3.5729,-6.8641,-0.61253,-5.9747,-3.561,2.4032,9.3185,3.1612,6.5871,-11.316,9.4104,0.17151,0.3887,10.866,-2.3707,11.227,3.4498,2.3853,-0.97971,-4.8316,-1.8002,1.6344,-7.1307,0.69268,7.3863,3.7322,1.9938,10.161,-12.06,7.2951,-18.77,-4.1596,-9.1001,-0.54624,-7.0872,-1.2688,10.772,5.6306,0.67563,-4.356,1.2218,-0.87679,14.874,2.0954,5.5206
1.7914,-4.1042,2.6396,-1.3912,1.9577,2.5571,-1.037,8.8807,0.23351,2.5471,4.5183,-3.7141,-1.9936,8.2012,-3.8721,7.9337,-9.1782,7.98,-5.6904,-3.4852,3.1386,1.1601,2.3638,9.5413,-10.933,2.0257,-5.7606,3.659,-1.8182,9.8561,-3.0711,-1.2184,1.877,-7.1356,-8.3003,-5.2327,-6.0996,3.3624,-3.5381,-12.38,7.5222,1.6675,1.0909,-1.4544,1.7337,2.0928,-3.3471,-0.95294,-3.7906,-8.405
0.10746,-9.6771,-0.36577,-0.1609,9.1445,6.7924,7.0396,-11.176,13.102,-8.9519,-8.3448,-9.9298,-3.0346,-6.5354,17.906,2.3128,1.1881,-3.9201,2.7421,-6.2992,0.49566,-1.3591,-3.8311,4.2003,4.9563,5.3278,8.1347,3.5535,4.5111,-10.85,-10.285,-5.835,9.9874,-6.9425,9.0479,-7.2127,-4.4224,2.8335,2.8918,4.1917,-17.172,1.0636,9.822,-2.5434,-0.7429,3.8628,10.703,-3.216,-5.6632,4.9396
7.902,0.89058,-2.5463,4.4257,1.3248,-9.3147,1.8107,8.8969,-11.949,1.5023,16.732,-15.537,5.4887,11.769,-6.369,-0.63034,0.53994,-1.1967,0.39288,1.1296,2.226,-2.7668,8.1989,-14.193,-10.303,5.0708,-3.7725,6.7464,8.5313,7.3111,6.7205,-11.332,-7.0605,3.3414,10.081,-9.6046,-5.0417,1.8049,-0.43673,-3.6957,-4.0598,1.3171,1.4252,-3.4228,1.0884,7.9701,-1.2696,8.4452,-2.9613,5.0291
-5.5539,0.49103,-7.8787,3.9543,-0.19269,-1.7404,3.0354,7.1414,-0.56571,-1.8265,1.0527,-2.8198,-4.4661,-1.8162,7.9221,1.1767,6.4646,-3.948,-11.986,2.8112,-0.37951,-8.6943,-1.7763,6.6544,-1.8379,-2.432,5.2103,1.8913,12.568,-11.765,-0.93482,-8.7996,-5.5801,10.859,-2.7914,6.8695,-4.8791,8.7481,-1.578,-6.8608,7.3602,-9.7064,-3.7287,-15.735,5.8423,-14.59,-1.6148,-1.6366,1.7609,-1.6404
2.0764,-4.9666,10.416,6.2963,6.6304,-8.8357,0.54145,-2.5255,3.2512,6.106,1.3695,-6.1724,1.2418,-2.0059,1.2396,-5.0643,3.1335,1.0379,-3.1856,2.2341,11.936,4.008,7.2466,2.8593,-8.9555,-12.129,-11.064,-4.2726,-3.8637,-3.2079,-3.1091,-1.5091,1.4182,-15.993,-2.3501,-11.723,6.0429,-6.7089,-6.0181,-3.7138,-3.8208,-7.2458,7.3686,3.5763,-11.433,-1.6775,7.4882,-7.4541,4.581,5.7956
