0.18662,-0.12447,0.48968,0.78253,0.84708,0.61522,-0.35423,0.004563,1.2198,1.4381,0.78077,0.061028,0.45124,0.96505,0.8592,1.1936,0.76024,1.155,0.70853,-0.12829,-0.020723,1.0945,0.31216,0.77071,-0.084301,-0.50233,-0.9295,-0.21796,-0.3201,-0.88326,-1.3485,-1.2672,0.27378,0.56827,1.8958,1.5874,1.9895,1.461,0.24295,-0.28621,-0.12556,0.60275,0.9855,0.22893,0.5988,-0.23794,0.38634,1.1939,1.6553,2.2476,1.7673,2.6751,1.6862,0.62388,-0.31935,-0.30604,-0.55211,0.11371,0.43292,0.25672,1.1215,1.5501,1.2744,2.5419,1.1687,1.2929,1.2461,0.91903,0.34766,0.71543,0.65383,0.57966,1.0127,0.32517,-0.021715,0.31136,0.27856,0.03868,-0.3847,1.2437,0.90219,-0.27697,-0.66041,-0.50903,0.32183,0.8974,0.52432,0.58055,0.9092,0.21393,0.31475,-0.07552,-0.056606,0.20756,-0.52869,0.15267,0.31401,2.1258,2.1374,1.8979,0.18191,0.19814,0.59795,1.0275,-0.039778,1.2435,0.6978,1.0002,0.59973,1.2587,0.4377,0.3372,0.43522,-0.81491,-0.83276,-0.18492,-0.82668,1.1422,1.2364,0.87745
2.026,2.388,1.2078,0.84481,-0.19881,0.65226,0.17951,1.4216,1.3262,0.59384,-0.28641,-0.072696,0.21034,-1.2616,-1.6918,-1.366,-1.4981,-0.63066,0.47886,-0.55161,-1.1631,0.019476,-0.38406,-0.28698,0.2512,-0.86354,-0.39776,0.042417,-0.22935,0.00030666,0.30017,1.3196,0.46965,1.5673,1.4319,1.429,1.0476,1.1256,0.94857,1.3629,0.55708,0.32991,0.37532,-0.6761,-0.80295,-0.18791,-0.60666,0.10184,1.625,1.53,1.8267,-0.37372,-0.94157,-1.1231,-1.2677,-0.71566,-0.34878,0.37213,0.8386,0.066212,1.7483,1.8041,1.4428,0.74991,1.0526,0.081274,-0.011346,-0.34133,0.94823,0.52386,0.40843,-0.064752,0.23462,-0.25262,1.1825,0.99553,0.94989,-0.91863,-0.052737,-0.047588,0.16947,0.97915,-0.08383,-0.15975,-1.0209,-0.30477,0.46218,-0.54569,-0.41465,-0.076549,0.20237,-0.87554,-0.021286,0.34249,-0.12202,0.2556,0.84364,0.48515,0.22619,-0.3631,-1.0094,-1.2247,-2.4045,-1.6844,-1.282,-0.8101,0.68369,-0.30203,-1.3607,-1.1084,-0.97129,-1.0094,-0.55083,-0.73714,-0.62411,-1.0744,-1.4737,-1.1132,-0.10664,0.31737
0.6521,0.12611,-0.77011,-0.24361,-0.19375,-0.50759,-0.76344,-0.51408,0.47139,-0.59116,-0.78012,-0.86278,-0.83651,0.46646,-0.23049,-0.64311,-0.54421,-0.77828,1.2303,0.809,0.1003,0.81658,-0.32133,0.4927,-0.87025,-1.1442,-0.67656,-1.151,-0.34882,-0.76521,-0.72813,-0.85266,-1.7331,-1.1598,-1.1243,0.19817,0.4048,1.2666,1.2123,0.73127,2.012,1.0871,1.0336,1.4383,0.90829,1.3726,1.3952,0.32485,0.92586,1.2371,1.0176,-0.16644,0.0035339,0.050719,-0.02652,0.11042,-0.59182,1.287,2.4565,2.4567,1.9581,1.949,1.2806,0.20914,-0.26008,0.34849,-0.20419,0.89274,0.65176,2.0638,1.445,0.82025,0.72991,1.2188,1.5952,1.7519,1.4904,1.6633,1.4264,1.5506,1.3959,0.11876,0.25821,-0.45291,0.27473,1.7205,0.42095,0.86562,0.40722,-0.96423,-1.1131,-1.7406,-2.6859,-2.7981,-2.3493,-2.589,-1.8228,-1.961,-1.7224,-2.0965,-0.91957,-0.067865,-0.33535,-1.341,0.070939,-1.4611,-0.1393,0.7402,0.83925,0.88621,1.5197,0.046306,-1.4052,-1.1569,-2.3621,-1.7906,-2.0108,-2.181,-1.2905,-0.41039
-0.76528,-0.60154,0.16219,1.1414,0.8234,1.5019,1.8995,-0.15466,-0.433,0.20523,0.61704,-0.25832,0.5337,0.79178,0.11129,0.52369,0.3721,0.61863,0.83056,0.67117,1.4629,1.0796,0.21637,0.010068,-1.1769,-0.59862,-0.089855,0.21063,-0.29913,0.42015,0.59639,0.5784,0.63205,0.39663,-1.1339,-0.2012,-0.40783,0.59932,0.59346,-0.31593,-0.041709,0.60535,0.47644,0.12561,0.16152,-1.2433,1.0909,0.64502,0.95202,0.81498,-0.078671,0.18665,0.52424,-0.41584,0.20698,-0.51577,1.0483,0.19936,0.20272,0.71136,0.42636,0.79436,0.34846,-0.65774,-1.1859,-1.3457,-0.53933,-0.33213,0.78055,-0.048528,-0.28408,-0.06656,-0.93141,-0.32406,0.28359,0.82437,0.19591,0.12735,0.18979,0.61992,0.65004,-0.041977,0.3577,1.7598,1.0185,1.4097,-0.080424,-0.60603,0.11294,-0.0021419,0.95968,0.48785,-0.15085,0.35546,0.58161,1.6903,1.6119,0.6313,1.0696,1.0622,2.2269,1.8166,1.7014,0.27546,-0.94907,-0.88746,-0.78854,0.14539,-0.50282,-0.67453,0.077939,-0.44791,0.29491,-0.39929,1.3543,-0.49701,0.94243,-0.10103,-0.30867,-0.44852
-1.8784,-1.3574,0.74522,-1.2827,0.0078244,-0.55993,-1.5844,-1.3851,-1.178,-0.32677,0.63951,-0.098951,-1.1092,-0.31345,-0.58435,-1.336,-1.3894,-0.96995,-0.53418,0.4503,0.063926,0.14268,0.49143,0.33248,0.86212,-0.44546,-1.1583,-0.77274,0.29528,-0.76776,-0.61593,-0.79329,-1.0338,-2.6486,-1.2512,-0.63479,-1.4959,-0.94197,-0.18631,-1.0227,-1.5045,-1.0412,-0.26191,-0.058347,-0.040026,1.7872,2.1829,2.0344,-0.38185,0.1827,0.050591,1.4206,2.644,2.626,2.0772,1.5577,0.87454,1.7966,0.6463,-0.5951,-0.35753,-0.65454,-0.44306,0.086468,-0.89115,-0.94648,-0.92195,-0.45495,-1.1696,-0.16792,-0.27329,-0.0094235,-0.89364,-1.252,-1.1225,-1.0664,-0.76525,1.002,1.2846,2.5479,2.3548,2.1494,0.46918,1.0044,-0.30153,-0.74969,-1.1295,-0.91595,0.34987,0.9427,0.81314,1.9996,1.297,-0.01861,0.63813,-0.79384,1.2267,0.20278,-0.43959,1.381,1.8352,1.3154,0.8146,0.34288,0.27979,0.3735,0.68734,0.75309,1.0911,1.0935,1.2699,0.97507,0.82432,1.3243,2.0388,1.2393,1.5802,1.2221,-0.40913,0.048661
-0.20075,0.62986,-0.67425,-0.29014,-0.60542,0.064688,0.35739,0.0070022,0.42992,0.0016187,0.26519,0.56474,0.25857,0.47298,1.6641,1.7553,1.1082,0.2517,0.71615,0.67091,0.88777,0.76488,1.7864,2.1227,0.98348,0.9891,1.2812,0.69314,0.93049,0.2101,0.65721,-2.2548,-1.2991,-2.2864,-1.506,-0.41162,-0.9711,-0.92039,-1.1691,-1.3486,-0.91342,-1.4569,-1.5458,-0.9826,-1.9364,-1.0886,-1.0151,-0.39592,-0.58821,-0.385,-0.70981,-1.6743,-0.31828,-1.1156,-0.5806,-0.51943,0.26509,1.1108,1.1275,1.086,1.1837,0.78106,0.65433,1.2566,1.033,0.12666,0.84152,0.86819,-0.097724,0.95303,0.12288,0.13252,-0.40785,1.0477,-0.25865,0.90371,0.89037,-1.3129,-1.8687,-2.6862,-2.8181,-0.8218,-0.53079,-0.91186,-0.043888,-0.34262,0.20472,0.11811,1.0522,1.522,0.7319,0.21608,-0.17184,-1.1452,-1.2544,-0.51113,-1.5511,-1.2688,-0.87732,0.1818,-0.19418,0.77706,2.1246,1.0408,0.77854,-1.2022,-1.5212,-1.6973,-1.3022,-1.1721,-1.8487,-0.79227,1.0911,1.3315,1.0525,0.14916,1.0347,1.6982,2.443,1.5524
-1.173,-0.30686,-0.61073,1.7161,0.4446,0.0706,0.50997,0.49624,-1.2835,-0.41324,0.68086,-1.0168,-1.5891,-0.039057,0.76486,0.10641,-0.7984,0.39057,-0.59213,-0.064022,-0.22125,-0.68511,-1.3852,-0.89412,-1.6119,-0.82957,-0.52545,-0.51426,-1.2615,-1.4301,-0.99964,-0.40316,-1.259,-1.1526,-1.4509,-2.4491,-2.1516,-2.015,-1.9839,-0.91997,-0.76487,-1.7181,-1.2624,-2.6076,-1.2233,-0.48654,-0.51566,-1.2221,-0.00027383,0.35383,0.59767,0.215,0.13715,0.61176,0.079813,0.70551,1.7123,2.8627,2.5397,1.5188,1.073,1.2229,-0.59885,-0.47952,-0.25235,0.60266,0.83161,1.0297,0.88032,0.47158,0.58976,0.46003,0.85761,0.0011195,1.3625,1.5282,0.35409,0.90922,0.34942,1.5977,0.37,0.41948,1.1801,0.85345,0.45849,-0.9222,-0.16925,-0.94134,-0.61049,-0.99376,-0.82977,-1.1277,-0.69713,-0.4541,-0.98631,-0.59533,-0.15211,-0.10437,1.3696,0.94567,1.358,3.3422,3.3353,2.7446,0.98826,-0.092258,-1.3263,-1.6442,-0.87888,0.059094,-0.005535,1.2045,1.8839,1.0132,1.3921,0.84947,1.5477,-0.10797,-1.0483,-0.10408
2.2585,0.34701,1.3712,-0.21471,0.77798,-0.079615,1.3004,0.3151,-0.85653,-0.21981,0.010611,-0.8978,-0.094085,-0.84485,-0.73443,-1.0495,-0.81426,-1.1022,-1.3064,-1.1923,-0.9374,-1.1607,-1.8421,-1.9262,-2.0775,-2.7496,-1.6694,-0.35863,0.13351,0.08594,-0.56539,-0.65157,-0.24775,-0.8175,-0.97469,-0.51512,0.81647,-0.023032,-0.58176,-0.023067,0.33606,-0.08366,-0.93572,0.41888,-0.1243,0.084609,0.31387,-0.22571,-0.97042,-0.59124,-0.15708,-0.81952,-0.9124,-0.21726,-1.8702,-2.4545,-2.5618,-2.7561,-2.9255,-2.866,-2.8902,-2.358,-2.1099,-1.8824,-1.2196,-1.0329,-0.40331,-0.062669,-1.059,-1.0467,-0.78057,0.41727,-0.20701,0.1843,-0.39538,1.1205,0.68091,-0.5154,0.11529,1.2647,0.60236,1.4842,2.1665,1.9921,-0.39989,-1.6835,-1.1051,-1.3989,-1.0925,0.3692,1.5584,-0.88806,-0.29088,-0.2856,0.66868,1.2201,1.243,1.9043,0.16413,0.54781,0.027072,-1.0097,-1.3071,-1.6119,-0.81353,0.39673,-1.0547,-1.4161,-1.9437,-1.6201,-1.2323,-1.9531,-1.2987,-0.46454,-1.3623,-1.5814,-0.36663,-1.3069,-1.8183,-0.35204
1.0015,0.90088,1.0187,0.7004,1.4251,1.5716,0.55754,0.78201,-0.55716,-1.4449,-1.5468,-0.60367,0.058201,0.40883,-0.030426,0.83961,0.5396,0.44097,1.4885,0.74804,0.40412,-0.1743,-0.37868,0.58084,-0.29374,-0.98823,-1.0602,0.24633,0.83989,0.38224,0.25293,-0.16178,-0.38685,-1.1704,-0.3413,0.084261,-0.75845,0.66651,1.045,1.1704,0.97776,0.45534,-0.45815,-1.0384,-1.3893,-1.5307,-1.3546,-0.26984,-0.15273,0.191,-0.06099,-1.1434,-1.7259,-1.2504,-0.38796,0.81011,0.68716,1.3029,1.2318,0.81423,2.2292,1.7641,-0.28189,-0.66146,-0.55937,-0.099909,0.63047,0.19972,0.91304,1.9812,0.80542,-0.35854,0.028359,-0.03304,-0.48741,-0.58884,0.06786,0.015312,0.86384,-0.32355,0.23446,0.55253,0.78724,0.87942,1.1129,1.8233,1.0153,1.7593,0.75653,-0.32766,-1.4249,-1.4564,-2.3152,-2.2908,-2.3094,-1.902,-3.0529,-1.5711,-1.2468,-2.0587,-2.3315,-0.40151,0.19876,0.67285,0.51831,0.14357,0.049147,-0.62059,0.45446,0.95672,0.51093,1.0784,2.0294,0.40183,1.3349,0.44093,0.45141,1.1101,0.25961,0.75157
-1.416,-1.1356,-0.23557,0.40494,0.57025,0.91972,0.091784,-0.28758,-1.4689,0.3419,0.11331,-0.70421,-0.48607,0.48222,0.15551,1.0777,0.50101,1.879,1.2738,0.29467,-1.43,-1.8409,-2.5094,-1.1476,-0.33811,-0.38041,-0.28842,0.33783,0.39748,0.021023,-0.31278,-0.39829,0.94212,1.2229,1.7777,2.2109,0.80423,0.23526,1.7505,1.8235,2.3998,0.81522,0.4449,1.3931,0.85294,0.27438,-1.3482,-1.2663,-0.89563,0.011744,-0.67517,-1.5866,0.36962,0.099872,-0.44459,-0.10777,0.4799,0.16023,0.54045,0.76902,0.29143,1.0243,0.8159,0.15623,0.37858,0.023813,0.53145,1.5423,1.4869,-0.49506,-0.15966,1.1108,0.39621,0.4279,0.8159,0.86277,0.53349,0.68105,1.8875,2.2476,1.3746,0.34498,0.044522,0.46347,-0.044046,-1.3306,1.4137,1.2636,-0.010722,-0.28212,-1.1586,-0.49451,-1.1671,-0.26189,-0.52327,0.43076,0.86002,1.4324,1.1573,-0.29291,-1.2407,-0.1011,-1.0925,-1.7236,-1.2752,-1.1267,-0.25309,-0.06656,1.1811,0.66503,0.47659,0.22919,0.48046,1.3631,0.53852,2.3435,0.37524,1.0952,-0.8026,-1.5445
